player_id,player_name,short_name,club,matches,battingInnings,battingAggregate,battingNotOuts,battingBallsFaced,batting50s,batting100s,batting0s,battingHighScore,isBattingHSNotOut,battingStrikeRate,battingFours,battingSixes,battingMinutes,battingAverage,team_id,team_name,grade_id,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,canonical_player_id,canonical_player_name
55971bec-8818-4b1b-8430-eaffed4e752b,Ayansh Kapoor,A Kapoor,Plenty Cricket Club,4.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,False,100.0,0.0,0.0,0.0,0.33,0490f2b9-f5e5-4d88-8a55-d60cea964fe4,Plenty  U11 Mixed,5beef526-f415-4900-9f09-609986ec57fb,U11 Sunday East,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,55971bec-8818-4b1b-8430-eaffed4e752b,Ayansh Kapoor,raw_55971bec_8818_4b1b_8430_eaffed4e752b,Ayansh Kapoor
5f0e734a-9d60-4f5a-bc2e-ea8e0e4ba04c,Cillian Wenholz,C Wenholz,Plenty Cricket Club,10.0,9.0,469.0,6.0,283.0,4.0,1.0,0.0,109.0,True,165.72,66.0,7.0,0.0,156.33,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,5f0e734a-9d60-4f5a-bc2e-ea8e0e4ba04c,Cillian Wenholz,raw_5f0e734a_9d60_4f5a_bc2e_ea8e0e4ba04c,Cillian Wenholz
63bb99ea-70dd-4679-bfad-06b8192758f6,Thomas Killeen,T Killeen,Plenty Cricket Club,11.0,10.0,269.0,6.0,270.0,1.0,0.0,0.0,75.0,True,99.63,30.0,2.0,0.0,67.25,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,63bb99ea-70dd-4679-bfad-06b8192758f6,Thomas Killeen,raw_63bb99ea_70dd_4679_bfad_06b8192758f6,Thomas Killeen
0590c3ff-8a71-4023-946c-039ac754769f,Cooper Galloway,C Galloway,Plenty Cricket Club,9.0,10.0,171.0,5.0,142.0,1.0,0.0,3.0,50.0,True,120.42,24.0,2.0,0.0,34.2,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,0590c3ff-8a71-4023-946c-039ac754769f,Cooper Galloway,raw_0590c3ff_8a71_4023_946c_039ac754769f,Cooper Galloway
336b33fe-95fa-42ee-849f-cc3cd5855841,Levi Fenton,L Fenton,Plenty Cricket Club,10.0,11.0,118.0,5.0,172.0,0.0,0.0,0.0,38.0,True,68.6,10.0,0.0,0.0,19.67,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,336b33fe-95fa-42ee-849f-cc3cd5855841,Levi Fenton,raw_336b33fe_95fa_42ee_849f_cc3cd5855841,Levi Fenton
cb628d36-6980-4266-9351-97dac9953903,KYANN NAVARATNE,K NAVARATNE,Plenty Cricket Club,9.0,8.0,110.0,6.0,176.0,0.0,0.0,0.0,24.0,True,62.5,10.0,0.0,0.0,55.0,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,cb628d36-6980-4266-9351-97dac9953903,Kyann Navaratne,raw_cb628d36_6980_4266_9351_97dac9953903,Kyann Navaratne
fef24396-2956-4fd2-9617-e7643863ab8d,Lachlan Weinberg,L Weinberg,Plenty Cricket Club,11.0,10.0,81.0,5.0,165.0,0.0,0.0,1.0,27.0,False,49.09,4.0,0.0,0.0,16.2,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,fef24396-2956-4fd2-9617-e7643863ab8d,Lachlan Weinberg,raw_fef24396_2956_4fd2_9617_e7643863ab8d,Lachlan Weinberg
9a226802-0a87-449d-83f7-b9bc5724b801,Matthew Wade,M Wade,Plenty Cricket Club,11.0,11.0,61.0,6.0,228.0,0.0,0.0,0.0,12.0,True,26.75,2.0,0.0,0.0,12.2,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,9a226802-0a87-449d-83f7-b9bc5724b801,Matthew Wade,raw_9a226802_0a87_449d_83f7_b9bc5724b801,Matthew Wade
545c3a8a-8fc9-4285-9764-1d03fd6a8ef9,Max Weinberg,M Weinberg,Plenty Cricket Club,11.0,10.0,37.0,4.0,120.0,0.0,0.0,2.0,8.0,True,30.83,3.0,0.0,0.0,6.17,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,545c3a8a-8fc9-4285-9764-1d03fd6a8ef9,Max Weinberg,raw_545c3a8a_8fc9_4285_9764_1d03fd6a8ef9,Max Weinberg
2044c3a9-0a2b-4317-b9a4-4587d857f858,Hemanshu Patel,H Patel,Plenty Cricket Club,11.0,8.0,33.0,4.0,98.0,0.0,0.0,0.0,12.0,True,33.67,1.0,0.0,0.0,8.25,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,2044c3a9-0a2b-4317-b9a4-4587d857f858,Hemanshu Patel,raw_2044c3a9_0a2b_4317_b9a4_4587d857f858,Hemanshu Patel
95ac01b6-9f8c-4894-845f-d3887fb60b4e,Mitansh patel,M patel,Plenty Cricket Club,11.0,6.0,29.0,3.0,73.0,0.0,0.0,0.0,17.0,False,39.73,2.0,0.0,0.0,9.67,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,95ac01b6-9f8c-4894-845f-d3887fb60b4e,Mitansh Patel,raw_95ac01b6_9f8c_4894_845f_d3887fb60b4e,Mitansh Patel
02ebb84c-4674-4092-8d28-8c88bcdfe3d7,Arjun Sembey,A Sembey,Plenty Cricket Club,10.0,7.0,29.0,2.0,110.0,0.0,0.0,1.0,7.0,True,26.36,1.0,0.0,0.0,5.8,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,02ebb84c-4674-4092-8d28-8c88bcdfe3d7,Arjun Sembey,raw_02ebb84c_4674_4092_8d28_8c88bcdfe3d7,Arjun Sembey
86e2d246-165f-40d3-ad58-110721cf7509,Akshar Soni,A Soni,Plenty Cricket Club,11.0,5.0,16.0,3.0,67.0,0.0,0.0,0.0,5.0,False,23.88,0.0,0.0,0.0,8.0,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,86e2d246-165f-40d3-ad58-110721cf7509,Akshar Soni,raw_86e2d246_165f_40d3_ad58_110721cf7509,Akshar Soni
cc538df9-982b-42f3-8310-ad60d4085c60,Tanveer kaur Mann,T Mann,Plenty Cricket Club,9.0,6.0,10.0,2.0,67.0,0.0,0.0,1.0,4.0,True,14.93,1.0,0.0,0.0,2.5,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,cc538df9-982b-42f3-8310-ad60d4085c60,Tanveer Kaur Mann,raw_cc538df9_982b_42f3_8310_ad60d4085c60,Tanveer Kaur Mann
0181e8be-c4c1-4241-a92c-8f5514930169,Sonny Keane,S Keane,Plenty Cricket Club,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,True,8.33,0.0,0.0,0.0,,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,0181e8be-c4c1-4241-a92c-8f5514930169,Sonny Keane,raw_0181e8be_c4c1_4241_a92c_8f5514930169,Sonny Keane
7e3cb349-bc4e-441f-8440-0016bda92d94,Lawrence Bhattacharyya,L Bhattacharyya,Plenty Cricket Club,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,False,25.0,0.0,0.0,0.0,1.0,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,7e3cb349-bc4e-441f-8440-0016bda92d94,Lawrence Bhattacharyya,raw_7e3cb349_bc4e_441f_8440_0016bda92d94,Lawrence Bhattacharyya
9816bdb8-8dea-4d09-bf7a-1049c795d2dd,Ethan Whittingham,E Whittingham,Plenty Cricket Club,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,,0.0,0.0,0.0,0.0,ec679de7-07a7-4abe-aea7-d0fa03704fe0,Plenty  U13 Mixed,96bb05d9-64fe-4c81-a9e4-ce64608eb5b0,U13 East 2,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,9816bdb8-8dea-4d09-bf7a-1049c795d2dd,Ethan Whittingham,raw_9816bdb8_8dea_4d09_bf7a_1049c795d2dd,Ethan Whittingham
b60981cb-afb1-4940-8ac3-37f07d1d0753,Lance Hodgson,L Hodgson,Plenty Cricket Club,8.0,8.0,215.0,3.0,329.0,2.0,0.0,0.0,69.0,True,65.35,16.0,0.0,0.0,43.0,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,b60981cb-afb1-4940-8ac3-37f07d1d0753,Lance Hodgson,raw_b60981cb_afb1_4940_8ac3_37f07d1d0753,Lance Hodgson
fd8d822f-b1b8-41ff-a4aa-06ef116827a0,Joel Strappazon,J Strappazon,Plenty Cricket Club,8.0,8.0,184.0,0.0,195.0,1.0,0.0,0.0,88.0,False,94.36,24.0,0.0,0.0,23.0,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,fd8d822f-b1b8-41ff-a4aa-06ef116827a0,Joel Strappazon,raw_fd8d822f_b1b8_41ff_a4aa_06ef116827a0,Joel Strappazon
aa886fbe-3d25-4974-bc02-89abc1a48c24,Lachlan Head,L Head,Plenty Cricket Club,8.0,8.0,128.0,3.0,290.0,0.0,0.0,1.0,35.0,True,44.14,3.0,0.0,0.0,25.6,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,aa886fbe-3d25-4974-bc02-89abc1a48c24,Lachlan Head,raw_aa886fbe_3d25_4974_bc02_89abc1a48c24,Lachlan Head
9be8abb6-893b-4ae6-99fe-eaf207dcce43,Hugo Weston,H Weston,Plenty Cricket Club,8.0,8.0,109.0,1.0,92.0,0.0,0.0,1.0,30.0,False,118.48,9.0,0.0,0.0,15.57,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,9be8abb6-893b-4ae6-99fe-eaf207dcce43,Hugo Weston,raw_9be8abb6_893b_4ae6_99fe_eaf207dcce43,Hugo Weston
1d8ab3c4-8f41-43a6-a4e1-55ef0ce062a7,Chanupa Silva,C Silva,Plenty Cricket Club,8.0,8.0,88.0,0.0,132.0,0.0,0.0,1.0,29.0,False,66.67,3.0,0.0,0.0,11.0,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,1d8ab3c4-8f41-43a6-a4e1-55ef0ce062a7,Chanupa Silva,raw_1d8ab3c4_8f41_43a6_a4e1_55ef0ce062a7,Chanupa Silva
28dc3080-2e19-49c0-ba00-bd6f410ddd20,Connor McGennisken,C McGennisken,Plenty Cricket Club,8.0,6.0,41.0,3.0,69.0,0.0,0.0,1.0,15.0,True,59.42,1.0,0.0,0.0,13.67,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,28dc3080-2e19-49c0-ba00-bd6f410ddd20,Connor Mcgennisken,raw_28dc3080_2e19_49c0_ba00_bd6f410ddd20,Connor Mcgennisken
6ce55a15-9faf-4e2c-b352-c5c7f43c1cf7,Sanuth Fernando,S Fernando,Plenty Cricket Club,8.0,7.0,33.0,3.0,70.0,0.0,0.0,0.0,9.0,True,47.14,1.0,0.0,0.0,8.25,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,6ce55a15-9faf-4e2c-b352-c5c7f43c1cf7,Sanuth Fernando,raw_6ce55a15_9faf_4e2c_b352_c5c7f43c1cf7,Sanuth Fernando
d1ec0d0a-9bff-413d-b831-96daad279437,Harry Koegler,H Koegler,Plenty Cricket Club,8.0,6.0,17.0,1.0,38.0,0.0,0.0,1.0,6.0,False,44.74,2.0,0.0,0.0,3.4,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,d1ec0d0a-9bff-413d-b831-96daad279437,Harry Koegler,raw_d1ec0d0a_9bff_413d_b831_96daad279437,Harry Koegler
74602756-b11d-4e84-9c98-78d83e2a3c2e,Kishen Akilan,K Akilan,Plenty Cricket Club,7.0,5.0,13.0,0.0,45.0,0.0,0.0,1.0,8.0,False,28.89,0.0,0.0,0.0,2.6,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,74602756-b11d-4e84-9c98-78d83e2a3c2e,Kishen Akilan,raw_74602756_b11d_4e84_9c98_78d83e2a3c2e,Kishen Akilan
0d96ab5c-f700-4a89-8ee2-cd5359116133,********,********,Plenty Cricket Club,8.0,6.0,12.0,1.0,26.0,0.0,0.0,3.0,8.0,True,46.15,0.0,0.0,0.0,2.4,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,0d96ab5c-f700-4a89-8ee2-cd5359116133,********,raw_0d96ab5c_f700_4a89_8ee2_cd5359116133,********
797d869c-0f5d-436c-8a54-ae12f97751a0,Hamish OHalloran,H OHalloran,Plenty Cricket Club,8.0,6.0,10.0,1.0,23.0,0.0,0.0,3.0,8.0,False,43.48,1.0,0.0,0.0,2.0,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,797d869c-0f5d-436c-8a54-ae12f97751a0,Hamish Ohalloran,raw_797d869c_0f5d_436c_8a54_ae12f97751a0,Hamish Ohalloran
35b48790-1efb-458b-8652-7052ecc21a99,Boston Gist,B Gist,Plenty Cricket Club,8.0,4.0,7.0,4.0,17.0,0.0,0.0,0.0,4.0,True,41.18,0.0,0.0,0.0,,5dcab146-da17-4ff2-aefc-4d9e789d77e0,Plenty  U15 Mixed,c5026ad0-70b4-439c-a5df-79850b892aae,U15 East 1,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,Diamond Valley Cricket Association,35b48790-1efb-458b-8652-7052ecc21a99,Boston Gist,raw_35b48790_1efb_458b_8652_7052ecc21a99,Boston Gist
