season_id,season,team_id,team_name,grade_id,grade_name,competition_id,competition_name
a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,1a31ce90-9e85-4a40-88d6-867fe319f107,4th XI,543c9439-f2e0-4117-8b6f-d45bdbae8988,18. LOC 6 Bingley Shield (36 Overs),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,9013806d-48b3-4a0d-b38f-bed97db26cf8,5th XI,93989a09-aad5-490b-85ef-435c65bd5dc0,19. LOC 7 Fitzwilliam Shield (36 Overs),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,380d5976-e820-4974-a93a-09291cfbe988,T20,1ba55bb9-3e8b-4d24-9c87-479a36256196,Kookaburra Senior Mixed T20,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,5cce7706-4982-4f56-b4e0-3a4e53c2a3f5,Ashwood 3,f69c926d-ae38-42d0-a7c4-c71d47134925,D South,8eb3262e-5c32-ec11-981f-501ac52e1666,Mercantile Cricket Association
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,e8bac2c5-8866-4231-b36d-7e15f5c8b169,Ashwood,98280155-00d0-40fa-9828-5b67187e708a,CSB Women's Division 5,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,80cc3d0d-736b-406e-9494-ebc110873c81,Ashwood (Sun U16),345bca9d-f606-4c97-8116-531e827803a6,U16A Sunday - Annabel Sutherland Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,ee552cd2-ede7-4b3f-91ab-bbcb490a836f,Ashwood (Wed U12),2a4bb4d4-6eae-4aa0-a70d-5770fe24e256,U12 Wednesday (North),6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,cecb5950-e71f-4f59-a15e-9160ba0ef810,Ashwood (Wed U14),82eb858f-b833-48a1-8c68-173284d9f94d,U14C Wednesday,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,f8221555-e151-44eb-9975-1281a389ceb2,FRI,fb611b14-adff-4482-beac-1c0d44040b11,U13C Friday (West) - D. Williams Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,3bad8ad5-76f5-4083-b5cf-cb78440d124c,FRI BLUE,1d3fca3d-7353-4f6d-8b18-a014af4ad124,U11B Friday (West) - Hill Grade,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,6602ad65-473e-4ba3-ac9c-0204071a0b20,FRI GOLD,0d25b698-90a9-41ca-aa0b-47403210a0ff,U11C Friday (East) - Facey Grade,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,d74a4e77-c029-480a-b25b-75c403347cf0,SAT,87a7e930-98fa-4282-9fe9-14d49cf9c8e6,U11B Saturday - Hogan Grade,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,527fd6b0-170d-4adf-984c-fe9ab8a2ff9f,SAT BLUE,d4b38eb5-5b09-423b-b016-a875cfe48fe3,U13A Saturday - Fischer Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,231590f7-32d9-4518-afe9-9207cc527a38,SAT GOLD,096d338f-4016-4ca2-9f74-a5e72c44dfab,U13B Saturday - Halvy Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,6cb484ce-457e-4c77-b852-3f57a3e62e44,SUN,7b38e92e-e699-49b6-84c8-ec0bad2a1287,U13B Sunday (East) - Giminez Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,c28018f4-76fe-46d5-938d-46492eae1249,SUN,0d7b5d31-49b0-48b3-9629-1ee25df39859,U11C Sunday - Wilson Grade,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,359c551c-0a8a-4632-82e2-8b1821384038,SUN BLUE,cc67b744-9b7d-4eca-8892-1c50e92b8737,U15B Sunday - Kitto Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,907433da-df11-40a9-bcbc-1cb1bf5a736d,SUN GOLD,a6ef9eb3-1ecd-4aee-a232-756e5337622d,U15C Sunday - Majtilis Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,fd6bbce5-b56e-455a-85e6-63b9238ba6ac,SUN WHITE,a6ef9eb3-1ecd-4aee-a232-756e5337622d,U15C Sunday - Majtilis Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,6efd0e90-cdf7-4e2d-9e44-549c620e9302,1st XI,98037215-f69d-44e7-bb89-275c15444fcd,03. A Turf Sturgess Shield,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,6ca78cd3-c341-4911-b24a-bdc697a97551,2nd XI,a690ecc1-41ff-497c-95af-3633ee4dbcbb,06. D Turf - Geoff Mair Shield,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,5ededbf7-0bd1-43b9-951a-69aa06336a1a,3rd XI,a90f64c6-df99-41d2-a68b-11f34f8f8614,24. LOC4 - Barrie Tobias Shield,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,92f4441c-565d-45c5-9f62-4a0fb2649b2e,4th XI,612edf02-9a56-4205-acc4-120bcde3cd30,26. LOC6 - Michael Bingley Shield (36 Overs),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,0e24f040-0432-45c5-b99e-3b0e273394fc,5th XI,73f834a1-1c84-4377-aa2d-5bbffbd27a7a,28. LOC8 - Keith W. Carr Shield (36 Overs),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,94b05f21-d87c-43d2-8d4d-4b471dfe9630,Ashwood T20,e1ab623f-b37a-4707-8b09-b243ab45da6c,Kookaburra Senior Mixed T20,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,8917b85c-7e64-4763-a855-3f2bbc42c44a,FRI,ba2fa3ef-466e-4fd2-8901-694b7ee57630,05. U16C K Noy,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
fc1465b6-3c80-4b82-9759-680a784168c2,Summer 2024/25,2e0a9f14-19bb-45f7-908e-a430124057ed,Sunday MCA,8fb69223-4996-4e62-860f-2c0c675c8b0c,C South,8eb3262e-5c32-ec11-981f-501ac52e1666,Mercantile Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,3dcb0946-6c5c-489d-9b28-293782090707,Ashwood (Sun U17B),8d4941ff-9615-43f7-bf4b-7465db98f1f9,U17B Sunday - Libby Nicholls Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,53ac3d35-9a39-4a08-a455-c6197e7184dc,Ashwood (Wed U12N),67ba0ef8-7bd5-4d6f-857f-2446828ed3a8,U12 Wednesday (North),6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,47e02c32-110e-44bb-a9e7-39c8d4ad31ec,FRI,7f57a7b1-2991-4b71-b9d7-5056919115f9,U11 Friday - Facey Grade,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,30ec0ad7-1bcb-40ee-a84c-c5e492b72a84,FRI,092dcf7c-f251-4181-8b2e-82dd156b36ae,U13B Friday - Hughes Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,bec3f80a-326d-4393-b603-46a866886570,SAT,74fe6ef8-c9ad-4b5d-b387-4e2a21a0edda,U11 Saturday - Davis Grade,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,dfb310a8-072a-47ee-ae0f-c5e31cbccf4b,SAT,90fefffe-fbc7-4cc4-8014-73d0c0552d3b,U13B Saturday - Halvy Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,903ec15b-7b08-47fd-8db3-516aa61aeb3b,SUN,ebfb5e66-69e6-4c92-8f69-cf812a7d7d04,U11 Sunday - Wilson Grade,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,2c70bff3-e6cb-4eaa-8e29-56bc2b1f21db,SUN,c3a6b62f-c8aa-4e65-a068-ba854adab1b0,U15C Sunday - Majtilis Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,12403782-01be-4dd9-9976-46bab0fe9891,SUN BLUE,ee72d51e-02b9-406c-bfba-0944da451409,U13B Sunday - Machlin Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,885fbd0b-8e42-46d8-a303-d3615fce6af5,SUN GOLD,ee72d51e-02b9-406c-bfba-0944da451409,U13B Sunday - Machlin Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,ba23758c-74f6-4f74-9134-bcbb94decca0,SUN WHITE,ee72d51e-02b9-406c-bfba-0944da451409,U13B Sunday - Machlin Shield,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,313d3e82-cf5c-4eaa-bb5f-ae97792171e5,Sunday,ebfb5e66-69e6-4c92-8f69-cf812a7d7d04,U11 Sunday - Wilson Grade,6302207e-7132-ec11-981f-501ac52e1666,Cricket Southern Bayside
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,9b89d5c2-297f-4e7e-ba81-7a366f8e1223,1st XI,5df6716e-6a31-40be-a246-b4250f893410,04. B Turf - Garnet Armstrong Shield,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,40cfefab-fb46-413e-bc70-c16e343c44b0,2nd XI,5a8287f8-208d-485c-8141-505ea5825ffc,06. D Turf - Geoff Mair Shield,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,ab722fa8-302a-4e7e-9724-fe594f459243,3rd XI,4a6fdb55-0700-492c-aef5-0bdc8cfb7275,34. LOC5 - Tom Minahan Shield,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,334edc50-87b4-43ca-b291-5a5dc18cd9b4,4th XI,3596ac28-449d-421e-92a0-16b17e43b175,35. LOC6 - Michael Bingley Shield (35 Overs),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,f54db392-a13c-4160-a378-d35bf9956338,5th XI,11065663-2f09-4927-9fff-fe99a81a00ba,37. LOC8 - Keith W. Carr Shield (35 Overs),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,8d850abe-8326-47ec-a148-d04f9f46f94b,Ashwood CC - U10 Mixed,ed8637d1-b718-4a99-84d8-241b9cb9193e,U10 Sunday Purple,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,fbec4313-98cf-463d-8700-1a94e62d6458,T20,a30e7911-9f1a-45a0-aa2b-423e171b9bfe,Senior Men T20 (Tuesday),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,06f08fda-fff2-4085-82ef-29adb535c230,MCA B Sunday,0d553299-01f1-4275-8ab5-8444f48c5447,B South/East,8eb3262e-5c32-ec11-981f-501ac52e1666,Mercantile Cricket Association
f8ebef3a-ba2d-48c4-95f8-0b13d067e817,Summer 2023/24,1dddb739-c051-4495-9941-3ac15ddf3bf0,Sunday MCA,d35271a1-d5f4-4b3d-8bef-6f92d918ec5b,C South,8eb3262e-5c32-ec11-981f-501ac52e1666,Mercantile Cricket Association
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,3caea4e8-30b1-4e14-8824-b2bec097523f,Joe,d80d3205-cca2-4cee-aa72-bfa1fa1fb6ac,AGCC Wed U14C,f8cfea23-7232-ec11-981f-501ac52e1666,All Girls Cricket Competition
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,47263cdb-0463-4ac2-89e6-ff747217a9f5,A Turf (Sturgess Shield),eb597da0-610e-4180-8505-c2a1f6c762f1,A Turf (Sturgess Shield),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,6e39e289-46dc-45fb-8d68-ff74eb5825a8,E Turf (Cohen Shield),e195ccdb-0445-4243-9dfd-60bdb9757680,E Turf (Cohen Shield),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,5af400e2-d7b3-4432-9b2f-f04ee63c19ea,LOC 7 - 35 Overs (Fitzwilliam Shield),f43cb730-7c9e-44b6-9db6-e3ed6187084f,LOC 7 - 35 Overs (Fitzwilliam Shield),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,e7e29ea8-8f67-468d-bde6-30542566cb28,LOC 8 - 35 overs (Carr Sheild),aeeb5a3b-6481-499e-ac3d-d7afb8187311,LOC 8 - 35 overs (Carr Sheild),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,55356f0d-c790-45a5-96b6-4d14798c3892,Ollie,e8c9075a-4478-4d5e-9399-b1b3d5c1ee1e,Under 18 B Gillespie,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,1413c2dc-c825-44d0-97fb-44dc2d3e3b8c,Sunday Turf 2,1b71b28e-66ba-454a-aa30-ee551fb04fa1,Sunday Turf 2,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,db5445df-9106-456d-a120-766bc42d6d35,Suzannah,71e2b747-b5b2-420e-b754-100e2fb03330,Under 10 Yellow,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,aff10376-e28f-4373-a604-807f4cbac37d,Brett,19fb37d9-44b0-4b97-a7b3-3088c650ff81,U13B Sunday (East) - Lester Giminez Shield,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,ca3a7121-e17d-4f20-bb62-6e8ed0df9f8a,Daniel,e1fee3c0-08ee-441f-a650-79b8919e72c1,U15B (North) Sunday - Gary Kitto Shield,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,96766316-964e-48db-babc-fd686e37fa68,Graeme,72453cfb-a41b-4f07-a313-35ae22c3a0dc,U11B (East) Sunday - Michael Lawson Grade,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,8a6ae75d-6f92-4c6a-abe0-6b4418d96040,Jasmeet,19fb37d9-44b0-4b97-a7b3-3088c650ff81,U13B Sunday (East) - Lester Giminez Shield,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,21f0b82e-0635-421f-ab8a-c81bcff7212d,Manoj,6683776b-5719-4aeb-9ea5-7194c3bd0f0e,U13B Saturday - Laurence Halvy Shield,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,cc9a0dca-16c2-4444-9fb5-94b0341fe70f,Mark,19fb37d9-44b0-4b97-a7b3-3088c650ff81,U13B Sunday (East) - Lester Giminez Shield,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,904ae979-bdf2-486b-8c85-f815ee295613,Ross,aaba3af5-89eb-43c4-b14b-fdc0fcf1d103,U11B Saturday - Tim Hogan Grade,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
3e3a72f9-34fa-49f5-a42e-35d86629a3af,Summer 2022/23,56c4600c-abbc-4f4b-afbd-12a47883612d,C South,8f9804ef-47d2-41a3-9767-173906dfc97c,C South,8eb3262e-5c32-ec11-981f-501ac52e1666,Mercantile Cricket Association
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,f32a67f9-49e1-42ff-a0de-3e96d5f80ffb,AGCC 13&U B - Wednesday (North),fac6cbc2-76ac-449b-923a-6bdc071e1f05,AGCC 13&U B - Wednesday (North),f8cfea23-7232-ec11-981f-501ac52e1666,All Girls Cricket Competition
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,43811ec1-4cfc-44f6-928f-d27ffc8a1f7a,A Turf (Sturgess Shield),2281dfa5-1391-4005-8d00-a9370bb053c0,A Turf (Sturgess Shield),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,57cb78f2-d047-4062-b89f-8a98503c123d,D Turf (Mair Shield),b14dc532-8bd2-4140-b496-bf2f46870f9c,D Turf (Mair Shield),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,0007ac83-0229-41a4-82fb-79bd0246d059,LOC 8 - 35 overs (Carr Sheild),e5758c67-2692-40c1-8864-95212807ccc0,LOC 8 - 35 overs (Carr Sheild),cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,17d94b9c-6573-4b44-a839-29ba709887cf,LOC 9 McIntyre Shield - 35 Overs,2344df0f-a3bb-4b31-b970-96c3d4ff9284,LOC 9 McIntyre Shield - 35 Overs,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,92c05589-49c2-4f17-b0cb-a733dfab10aa,Under 10 Yellow,1a18d6f7-9929-49eb-9842-97a767e5026a,Under 10 Yellow,cf7ffcf3-6732-ec11-981f-501ac52e1666,Eastern Cricket Association
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,2249efd0-df4b-4868-8afe-ff628046260f,U11B (East) Sunday - Michael Lawson Grade,3b96d2e9-4645-4c58-837e-bcbeab1df040,U11B (East) Sunday - Michael Lawson Grade,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,9a91aa0c-d56c-4584-974b-bf8796edfaab,U11C Saturday - Duncan Goode Grade,de0c51a8-0224-4cc6-a13c-1f8b7599a848,U11C Saturday - Duncan Goode Grade,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,2f3bf42d-0cba-45a7-bdef-cb2f622acd22,U11C Sunday - Brian Wilson Grade,1f88cc77-60bf-4d78-81b3-91fd220c8bae,U11C Sunday - Brian Wilson Grade,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,33f89580-8c26-4446-aec5-a1a58f44b4e9,U13 Combined Sunday - Tim Boyce Shield,9d2b3e9f-347f-438c-b56c-860772e85107,U13 Combined Sunday - Tim Boyce Shield,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
aad2a6fe-7bbd-4680-a386-01319b828522,Summer 2021/22,6682eabb-3226-4859-8693-fb2dca4ebdf8,U13A Saturday - Graeme Fischer Shield,3955ce43-7bbd-47c9-987b-94859dfc132f,U13A Saturday - Graeme Fischer Shield,d262c37c-5c32-ec11-981f-501ac52e1666,Inner South East Cricket
