player_id,player_name,short_name,club,matches,battingInnings,battingAggregate,battingNotOuts,battingBallsFaced,batting50s,batting100s,batting0s,battingHighScore,isBattingHSNotOut,battingStrikeRate,battingFours,battingSixes,battingMinutes,battingAverage,team_id,team_name,grade_id,grade_name,season_id,season,season_start_date,competition_name,raw_player_id,raw_player_name,canonical_player_id,canonical_player_name
488e41a3-fe2c-48a5-9309-d9379733bed5,Ravinder Verma,R Verma,Southside East Caulfield Cricket Club,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0,0.0,,42497086-f6c1-4dce-9a32-b44d148d02e0,WINTER,ce30248b-4724-4f9f-920e-9dddd7306c3a,South Division - Saturday,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,488e41a3-fe2c-48a5-9309-d9379733bed5,Ravinder Verma,raw_488e41a3_fe2c_48a5_9309_d9379733bed5,Ravinder Verma
b987beab-1cd8-456c-ae90-e0a4af757dde,Ocienne Farquharson,O Farquharson,Southside East Caulfield Cricket Club,1.0,1.0,58.0,1.0,53.0,1.0,0.0,0.0,58.0,True,109.43,9.0,0.0,0.0,,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,b987beab-1cd8-456c-ae90-e0a4af757dde,Ocienne Farquharson,raw_b987beab_1cd8_456c_ae90_e0a4af757dde,Ocienne Farquharson
a5420976-a9b4-4b7b-9255-8bb1afd2b354,Prachi Mungi,P Mungi,Southside East Caulfield Cricket Club,2.0,2.0,32.0,1.0,46.0,0.0,0.0,0.0,22.0,True,69.57,2.0,0.0,0.0,32.0,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,a5420976-a9b4-4b7b-9255-8bb1afd2b354,Prachi Mungi,raw_a5420976_a9b4_4b7b_9255_8bb1afd2b354,Prachi Mungi
e04d96c0-a180-40fc-8c08-db05cd937d5a,Vaishnavi Gopalakrishnan,V Gopalakrishnan,Southside East Caulfield Cricket Club,2.0,2.0,23.0,0.0,47.0,0.0,0.0,0.0,21.0,False,48.94,3.0,0.0,0.0,11.5,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,e04d96c0-a180-40fc-8c08-db05cd937d5a,Vaishnavi Gopalakrishnan,raw_e04d96c0_a180_40fc_8c08_db05cd937d5a,Vaishnavi Gopalakrishnan
0565ac3c-77be-4317-967b-cbb7c7311754,Rose Wilson,R Wilson,Southside East Caulfield Cricket Club,1.0,1.0,19.0,1.0,20.0,0.0,0.0,0.0,19.0,True,95.0,1.0,0.0,0.0,,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,0565ac3c-77be-4317-967b-cbb7c7311754,Rose Wilson,raw_0565ac3c_77be_4317_967b_cbb7c7311754,Rose Wilson
b5080a39-61ed-4828-ac4c-e955c204add2,Aisha Gupta,A Gupta,Southside East Caulfield Cricket Club,2.0,2.0,4.0,0.0,13.0,0.0,0.0,0.0,3.0,False,30.77,0.0,0.0,0.0,2.0,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,b5080a39-61ed-4828-ac4c-e955c204add2,Aisha Gupta,raw_b5080a39_61ed_4828_ac4c_e955c204add2,Aisha Gupta
cfef2ffe-4b5c-44cb-b6c1-a16ad678376c,Andrea Johannessen,A Johannessen,Southside East Caulfield Cricket Club,2.0,2.0,3.0,1.0,8.0,0.0,0.0,0.0,2.0,True,37.5,0.0,0.0,0.0,3.0,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,cfef2ffe-4b5c-44cb-b6c1-a16ad678376c,Andrea Johannessen,raw_cfef2ffe_4b5c_44cb_b6c1_a16ad678376c,Andrea Johannessen
ccba4567-e280-458e-9c35-766fda56fc44,Kirti Tiwari,K Tiwari,Southside East Caulfield Cricket Club,2.0,1.0,2.0,0.0,21.0,0.0,0.0,0.0,2.0,False,9.52,0.0,0.0,0.0,2.0,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,ccba4567-e280-458e-9c35-766fda56fc44,Kirti Tiwari,raw_ccba4567_e280_458e_9c35_766fda56fc44,Kirti Tiwari
2c8d8a53-7ea8-45d1-980c-21a16d8e8622,Neharika Yadav,N Yadav,Southside East Caulfield Cricket Club,1.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,1.0,False,9.09,0.0,0.0,0.0,1.0,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,2c8d8a53-7ea8-45d1-980c-21a16d8e8622,Neharika Yadav,raw_2c8d8a53_7ea8_45d1_980c_21a16d8e8622,Neharika Yadav
dcac3fcd-7317-4201-8a59-48d1747e11d6,Lalita Jat,L Jat,Southside East Caulfield Cricket Club,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,True,33.33,0.0,0.0,0.0,,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,dcac3fcd-7317-4201-8a59-48d1747e11d6,Lalita Jat,raw_dcac3fcd_7317_4201_8a59_48d1747e11d6,Lalita Jat
c803fc1a-a3e4-4879-835e-6de225cd3565,Neha Bhatt,N Bhatt,Southside East Caulfield Cricket Club,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,False,20.0,0.0,0.0,0.0,1.0,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,c803fc1a-a3e4-4879-835e-6de225cd3565,Neha Bhatt,raw_c803fc1a_a3e4_4879_835e_6de225cd3565,Neha Bhatt
4b1f1eec-1cda-4467-a310-a536fa3a452f,Anisha Gupta,A Gupta,Southside East Caulfield Cricket Club,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,False,33.33,0.0,0.0,0.0,1.0,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,4b1f1eec-1cda-4467-a310-a536fa3a452f,Anisha Gupta,raw_4b1f1eec_1cda_4467_a310_a536fa3a452f,Anisha Gupta
3cb22f1d-ef25-4d71-950e-f0814614ea24,Hiral Barot,H Barot,Southside East Caulfield Cricket Club,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0,0.0,,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,3cb22f1d-ef25-4d71-950e-f0814614ea24,Hiral Barot,raw_3cb22f1d_ef25_4d71_950e_f0814614ea24,Hiral Barot
1929e3c4-6991-4621-9ba4-1effcd3f3d44,Kelly Soni,K Soni,Southside East Caulfield Cricket Club,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0,0.0,,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,1929e3c4-6991-4621-9ba4-1effcd3f3d44,Kelly Soni,raw_1929e3c4_6991_4621_9ba4_1effcd3f3d44,Kelly Soni
ca670b7b-0a96-4627-a0a0-b352a57349ff,Pragati Gaikwad,P Gaikwad,Southside East Caulfield Cricket Club,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,b60675ac-e82c-482c-8004-9bd6d83cafcc,Women,73fdd64e-c4f9-4814-a42f-88d046e1c4da,MYCA Senior Women - Saturdays,6ee98e4e-eb86-4b50-8709-b1d163f4b312,Winter 2026,2026-01-01T00:00:00.0000000+00:00,Mid Year Cricket Association,ca670b7b-0a96-4627-a0a0-b352a57349ff,Pragati Gaikwad,raw_ca670b7b_0a96_4627_a0a0_b352a57349ff,Pragati Gaikwad
219f76a7-8d48-4b8a-a317-7fc64b4b138f,Aamir Rana,A Rana,Southside East Caulfield Cricket Club,14.0,15.0,457.0,4.0,672.0,2.0,1.0,1.0,130.0,True,68.01,46.0,6.0,0.0,41.55,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,219f76a7-8d48-4b8a-a317-7fc64b4b138f,Aamir Rana,raw_219f76a7_8d48_4b8a_a317_7fc64b4b138f,Aamir Rana
833a3d04-f3e3-463e-9c73-36fdc416545c,Jatin Bhatia,J Bhatia,Southside East Caulfield Cricket Club,11.0,7.0,316.0,4.0,548.0,4.0,0.0,0.0,62.0,True,57.66,32.0,7.0,0.0,105.33,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,833a3d04-f3e3-463e-9c73-36fdc416545c,Jatin Bhatia,raw_833a3d04_f3e3_463e_9c73_36fdc416545c,Jatin Bhatia
180d74ce-8dad-4581-924d-a8cefbe8ac1f,Kashish Arora,K Arora,Southside East Caulfield Cricket Club,14.0,13.0,301.0,4.0,379.0,2.0,0.0,1.0,87.0,True,79.42,31.0,4.0,0.0,33.44,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,180d74ce-8dad-4581-924d-a8cefbe8ac1f,Kashish Arora,raw_180d74ce_8dad_4581_924d_a8cefbe8ac1f,Kashish Arora
ea4bbea9-8a32-4073-a99f-e6c1195fb750,Ankit Beniwal,A Beniwal,Southside East Caulfield Cricket Club,13.0,12.0,285.0,0.0,298.0,2.0,0.0,1.0,89.0,False,95.64,39.0,8.0,0.0,23.75,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,ea4bbea9-8a32-4073-a99f-e6c1195fb750,Ankit Beniwal,raw_ea4bbea9_8a32_4073_a99f_e6c1195fb750,Ankit Beniwal
ce38a18f-c5ea-4cee-ae1c-a4140effc853,Sidharth Chandel,S Chandel,Southside East Caulfield Cricket Club,11.0,11.0,258.0,2.0,418.0,1.0,1.0,0.0,123.0,True,61.72,22.0,6.0,0.0,28.67,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,ce38a18f-c5ea-4cee-ae1c-a4140effc853,Sidharth Chandel,raw_ce38a18f_c5ea_4cee_ae1c_a4140effc853,Sidharth Chandel
f90a9189-948d-4fa9-bad2-acee9acf0936,Siddhant Tirodkar,S Tirodkar,Southside East Caulfield Cricket Club,9.0,10.0,242.0,3.0,257.0,2.0,0.0,0.0,76.0,True,94.16,29.0,6.0,0.0,34.57,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,f90a9189-948d-4fa9-bad2-acee9acf0936,Siddhant Tirodkar,raw_f90a9189_948d_4fa9_bad2_acee9acf0936,Siddhant Tirodkar
28f58657-e4ab-4183-a1b3-b26992863139,Sunil Ahlawat,S Ahlawat,Southside East Caulfield Cricket Club,11.0,8.0,94.0,0.0,119.0,0.0,0.0,1.0,33.0,False,78.99,9.0,3.0,0.0,11.75,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,28f58657-e4ab-4183-a1b3-b26992863139,Sunil Ahlawat,raw_28f58657_e4ab_4183_a1b3_b26992863139,Sunil Ahlawat
4e86b179-be2a-4fe6-8b22-8cce665ffa6e,Gandharva Nagaraj,G Nagaraj,Southside East Caulfield Cricket Club,12.0,8.0,72.0,1.0,116.0,0.0,0.0,2.0,23.0,True,62.07,7.0,2.0,0.0,10.29,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,4e86b179-be2a-4fe6-8b22-8cce665ffa6e,Gandharva Nagaraj,raw_4e86b179_be2a_4fe6_8b22_8cce665ffa6e,Gandharva Nagaraj
0ec7b30f-50ff-4069-83c1-32345cebcf02,Mehul Tandel,M Tandel,Southside East Caulfield Cricket Club,2.0,2.0,60.0,1.0,42.0,0.0,0.0,0.0,46.0,False,142.86,3.0,4.0,0.0,60.0,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,0ec7b30f-50ff-4069-83c1-32345cebcf02,Mehul Tandel,raw_0ec7b30f_50ff_4069_83c1_32345cebcf02,Mehul Tandel
9a989602-6787-4449-ae83-b077a0a7b8be,Ankit Sadyan,A Sadyan,Southside East Caulfield Cricket Club,4.0,2.0,51.0,0.0,39.0,0.0,0.0,0.0,38.0,False,130.77,3.0,3.0,0.0,25.5,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,9a989602-6787-4449-ae83-b077a0a7b8be,Ankit Sadyan,raw_9a989602_6787_4449_ae83_b077a0a7b8be,Ankit Sadyan
488e41a3-fe2c-48a5-9309-d9379733bed5,Ravinder Verma,R Verma,Southside East Caulfield Cricket Club,14.0,8.0,39.0,1.0,107.0,0.0,0.0,1.0,10.0,True,36.45,5.0,0.0,0.0,5.57,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,488e41a3-fe2c-48a5-9309-d9379733bed5,Ravinder Verma,raw_488e41a3_fe2c_48a5_9309_d9379733bed5,Ravinder Verma
a47e9f75-6340-4119-957d-6ef4454fe5b0,Yudhvir Yadav,Y Yadav,Southside East Caulfield Cricket Club,12.0,5.0,32.0,3.0,40.0,0.0,0.0,1.0,25.0,False,80.0,5.0,0.0,0.0,16.0,16819150-33be-4236-989d-a797bb3c454a,1st X1,65c93529-9afe-40d0-9dbc-f3b771dda81b,E Grade,a826b403-b813-4318-9805-5bbe4cf7f238,Summer 2025/26,2025-07-01T00:00:00.0000000+00:00,South East Cricket Association,a47e9f75-6340-4119-957d-6ef4454fe5b0,Yudhvir Yadav,raw_a47e9f75_6340_4119_957d_6ef4454fe5b0,Yudhvir Yadav
