partnership_id,batter_1,batter_2,batter_1_public_name,batter_2_public_name,partnership_runs,balls_faced,wicket_number,match_id,season,grade,opponent,innings,innings_id,batting_team,end_context,reconciliation_status,innings_scorecard_total,innings_reconstructed_total,reconciliation_difference,privacy_status,match_date,scorecard_url,source_detail
bbb:cde7a03d-83e5-4cd9-bb0a-cfb89641a8eb:363df536-a912-4928-8eb2-946c0cb77171:9,raw_17d58ef7_cae1_444e_adba_71c74067872b,vishnu_para,Prasad Rahate,Vishnu Para,2,5,9,cde7a03d-83e5-4cd9-bb0a-cfb89641a8eb,Summer 2025/26,02 - Jack Quick Shield,Reservoir Cobras CC 1st XI,1,363df536-a912-4928-8eb2-946c0cb77171,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,207,207,0,PUBLIC_PUBLIC,2025-10-18,https://play.cricket.com.au/match/cde7a03d-83e5-4cd9-bb0a-cfb89641a8eb,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:1,raw_9070b54a_0677_4338_8bc3_bb7ca2aa65b8,baurel_d_mello,Anurag Joshi,Baurel D'Mello,0,1,1,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:10,raw_d7f93a87_6b05_4830_a524_41457fd00603,balaji_viswanathan,Shaun Vikash,Balaji Viswanathan,31,25,10,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Innings ended or partnership remained unbroken,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:2,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,baurel_d_mello,Harish Kumar,Baurel D'Mello,26,30,2,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:3,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,Siddhesh Jitendrabhai Vadapalli,Harish Kumar,25,24,3,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: Bowled,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:4,raw_7b43011a_eb05_448f_93c9_644481721a69,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Jude Mendiz,Siddhesh Jitendrabhai Vadapalli,0,1,4,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: LBW,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:5,jimmy_sharma,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Jimmy Sharma,Siddhesh Jitendrabhai Vadapalli,2,12,5,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: Bowled,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:6,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,Priyanshu Tomar,Siddhesh Jitendrabhai Vadapalli,5,7,6,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: Stumped,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:7,raw_c3a31191_6c5e_438e_9288_354845031832,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Abcin Thomas,Priyanshu Tomar,24,59,7,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:8,raw_2c167bd3_c65c_4abd_8fa8_7351cfe9aa59,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Sajendra Shrestha,Priyanshu Tomar,51,74,8,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: LBW,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:0a1ec941-65d1-479c-bba3-4d65245e2bc2:1cbf646c-77f2-4747-88af-6a1720f6a86f:9,balaji_viswanathan,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Balaji Viswanathan,Priyanshu Tomar,10,7,9,0a1ec941-65d1-479c-bba3-4d65245e2bc2,Summer 2025/26,01 - Jika Shield,Donath CC 1st XI,1,1cbf646c-77f2-4747-88af-6a1720f6a86f,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,174,174,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/0a1ec941-65d1-479c-bba3-4d65245e2bc2,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:1,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,raw_400e4752_f236_4ca7_93e9_fd8ebee6735e,Reuel Sharan,Siddhanth Chaurasiya,53,46,1,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:2,vinit_naidu,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,Vinit Naidu,Reuel Sharan,18,20,2,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:3,raw_ab033f7b_82e2_4044_b0cb_9024cf56db51,danny_singh,Reuel Sharan,Danny Singh,0,3,3,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:4,raw_7512873c_b6b6_49fe_80ff_3733b5abd044,danny_singh,Mohaneesh Pitre,Danny Singh,24,34,4,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:5,shrikant_sharma,danny_singh,Shrikant Sharma,Danny Singh,15,19,5,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:6,wajhi_syed,danny_singh,Wajhi Syed,Danny Singh,3,10,6,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:7,danny_singh,shivnyl_naidu,Danny Singh,Shivnyl Naidu,29,32,7,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Partnership ended: Caught,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:8,raw_232cc042_1e4c_423a_9190_e3432698c99d,shivnyl_naidu,Reuben Sharan,Shivnyl Naidu,34,38,8,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Partnership ended: Bowled,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:f3057643-e711-4f00-873f-f2a2071fb922:7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a:9,sandeep_gill,raw_232cc042_1e4c_423a_9190_e3432698c99d,Sandeep Gill,Reuben Sharan,6,8,9,f3057643-e711-4f00-873f-f2a2071fb922,Summer 2025/26,02 - Jack Quick Shield,Strathewen Cougars CC 1stXI,1,7f4a08ae-23b2-4f33-a3ab-3908d4a96a2a,Fiji Victorian CC 2nd XI,Innings ended or partnership remained unbroken,MATCHED,182,182,0,PUBLIC_PUBLIC,2025-10-11,https://play.cricket.com.au/match/f3057643-e711-4f00-873f-f2a2071fb922,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d7e37a8c-5ef6-4ef2-b887-7b54dc07f050:d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153:1,raw_9070b54a_0677_4338_8bc3_bb7ca2aa65b8,baurel_d_mello,Anurag Joshi,Baurel D'Mello,0,2,1,d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Summer 2025/26,01 - Jika Shield,Northern Socials CC 1st XI,1,d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,215,215,0,PUBLIC_PUBLIC,2025-10-04,https://play.cricket.com.au/match/d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d7e37a8c-5ef6-4ef2-b887-7b54dc07f050:d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153:2,raw_7cccf3c2_52d5_4dfc_91c8_9664f27ac72b,baurel_d_mello,Jai Bhan,Baurel D'Mello,17,20,2,d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Summer 2025/26,01 - Jika Shield,Northern Socials CC 1st XI,1,d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,215,215,0,PUBLIC_PUBLIC,2025-10-04,https://play.cricket.com.au/match/d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d7e37a8c-5ef6-4ef2-b887-7b54dc07f050:d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153:3,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,raw_7cccf3c2_52d5_4dfc_91c8_9664f27ac72b,Harish Kumar,Jai Bhan,86,113,3,d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Summer 2025/26,01 - Jika Shield,Northern Socials CC 1st XI,1,d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,215,215,0,PUBLIC_PUBLIC,2025-10-04,https://play.cricket.com.au/match/d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d7e37a8c-5ef6-4ef2-b887-7b54dc07f050:d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153:4,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,raw_7cccf3c2_52d5_4dfc_91c8_9664f27ac72b,Shandil Bhan,Jai Bhan,44,43,4,d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Summer 2025/26,01 - Jika Shield,Northern Socials CC 1st XI,1,d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153,Fiji Victorian CC 1st XI,Partnership ended: Bowled,MATCHED,215,215,0,PUBLIC_PUBLIC,2025-10-04,https://play.cricket.com.au/match/d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d7e37a8c-5ef6-4ef2-b887-7b54dc07f050:d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153:5,kieran_bhan,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Kieran Bhan,Shandil Bhan,45,47,5,d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Summer 2025/26,01 - Jika Shield,Northern Socials CC 1st XI,1,d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,215,215,0,PUBLIC_PUBLIC,2025-10-04,https://play.cricket.com.au/match/d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d7e37a8c-5ef6-4ef2-b887-7b54dc07f050:d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153:6,jimmy_sharma,kieran_bhan,Jimmy Sharma,Kieran Bhan,18,13,6,d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Summer 2025/26,01 - Jika Shield,Northern Socials CC 1st XI,1,d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153,Fiji Victorian CC 1st XI,Partnership ended: Caught,MATCHED,215,215,0,PUBLIC_PUBLIC,2025-10-04,https://play.cricket.com.au/match/d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:d7e37a8c-5ef6-4ef2-b887-7b54dc07f050:d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153:7,raw_c3a31191_6c5e_438e_9288_354845031832,jimmy_sharma,Abcin Thomas,Jimmy Sharma,5,2,7,d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Summer 2025/26,01 - Jika Shield,Northern Socials CC 1st XI,1,d7bc56cc-08ce-41b3-9b4d-f5ee7fd9c153,Fiji Victorian CC 1st XI,Innings ended or partnership remained unbroken,MATCHED,215,215,0,PUBLIC_PUBLIC,2025-10-04,https://play.cricket.com.au/match/d7e37a8c-5ef6-4ef2-b887-7b54dc07f050,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:1,kieran_bhan,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Kieran Bhan,Priyanshu Tomar,24,26,1,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:2,raw_7cccf3c2_52d5_4dfc_91c8_9664f27ac72b,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Jai Bhan,Priyanshu Tomar,34,37,2,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Partnership ended: Run Out,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:3,raw_7cccf3c2_52d5_4dfc_91c8_9664f27ac72b,raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Jai Bhan,Akshat Bodele,112,69,3,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Partnership ended: LBW,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:4,raw_d1ed36b2_499d_4b65_95a3_6f3f51177415,raw_c3a31191_6c5e_438e_9288_354845031832,Armaan Datta,Abcin Thomas,8,13,4,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Partnership ended: Bowled,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:5,raw_100b60f9_15ab_4d35_9626_be4212a5d0e2,raw_c3a31191_6c5e_438e_9288_354845031832,Rama Suravajjula,Abcin Thomas,33,39,5,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:6,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,raw_100b60f9_15ab_4d35_9626_be4212a5d0e2,Shandil Bhan,Rama Suravajjula,2,7,6,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Partnership ended: Bowled,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:7,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,raw_360868ba_5d2a_4f9f_9f3a_fff5756f3f85,Harish Kumar,Shandil Bhan,4,3,7,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Partnership ended: Caught,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:8,raw_7512873c_b6b6_49fe_80ff_3733b5abd044,raw_d36a9234_b2b2_44a0_9fa3_3e1527aa4b1c,Mohaneesh Pitre,Harish Kumar,8,7,8,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Partnership ended: Stumped,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4db01962-99f7-4b10-a382-6f8f3623144b:48a93c0e-26d3-4306-8718-1def7b60b80c:9,raw_6b74d336_b105_407c_b4ef_f68e2fba7862,raw_7512873c_b6b6_49fe_80ff_3733b5abd044,Damandeep Sehra,Mohaneesh Pitre,8,9,9,4db01962-99f7-4b10-a382-6f8f3623144b,Winter 2025,North Division,Jafari SC,1,48a93c0e-26d3-4306-8718-1def7b60b80c,Fiji Victorian CC Winter XI,Innings ended or partnership remained unbroken,SCORE_DIFFERENCE_ACCEPTED,232,233,1,PUBLIC_PUBLIC,2025-07-26,https://play.cricket.com.au/match/4db01962-99f7-4b10-a382-6f8f3623144b,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4e5fbe6d-325e-4a21-9982-f080f8605615:d51bc980-b18b-4ef9-9be4-0546a6b24c4b:1,raw_cefd9f7d_2787_4b4c_9a13_4e1d0d434ff8,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Siddhesh Jitendrabhai Vadapalli,Priyanshu Tomar,1,3,1,4e5fbe6d-325e-4a21-9982-f080f8605615,Winter 2025,North Division,Reservoir Cobras,1,d51bc980-b18b-4ef9-9be4-0546a6b24c4b,Fiji Victorian CC Winter XI,Partnership ended: Caught,MATCHED,205,205,0,PUBLIC_PUBLIC,2025-07-12,https://play.cricket.com.au/match/4e5fbe6d-325e-4a21-9982-f080f8605615,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4e5fbe6d-325e-4a21-9982-f080f8605615:d51bc980-b18b-4ef9-9be4-0546a6b24c4b:2,raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,raw_f6dd9552_fbc5_4490_ac27_b50ff948f8f5,Akshat Bodele,Priyanshu Tomar,41,56,2,4e5fbe6d-325e-4a21-9982-f080f8605615,Winter 2025,North Division,Reservoir Cobras,1,d51bc980-b18b-4ef9-9be4-0546a6b24c4b,Fiji Victorian CC Winter XI,Partnership ended: Bowled,MATCHED,205,205,0,PUBLIC_PUBLIC,2025-07-12,https://play.cricket.com.au/match/4e5fbe6d-325e-4a21-9982-f080f8605615,Verified PlayCricket chronological ball-by-ball deliveries.
bbb:4e5fbe6d-325e-4a21-9982-f080f8605615:d51bc980-b18b-4ef9-9be4-0546a6b24c4b:3,raw_d1ed36b2_499d_4b65_95a3_6f3f51177415,raw_f4eec6b0_c7ff_4771_b4f1_8ea5865e1186,Armaan Datta,Akshat Bodele,43,32,3,4e5fbe6d-325e-4a21-9982-f080f8605615,Winter 2025,North Division,Reservoir Cobras,1,d51bc980-b18b-4ef9-9be4-0546a6b24c4b,Fiji Victorian CC Winter XI,Partnership ended: LBW,MATCHED,205,205,0,PUBLIC_PUBLIC,2025-07-12,https://play.cricket.com.au/match/4e5fbe6d-325e-4a21-9982-f080f8605615,Verified PlayCricket chronological ball-by-ball deliveries.
